case,family,giver,color,query,intent,arm,measurement_id,expected,top_id,top_text,correct,invalid,target_probability,contrast,edit_norm,capped,prohibited_proposal,useful_execution,unauthorized_execution
J06_g0_c1_recipient,J06,William,blue,recipient,keep,reflection_capped,J06_g0_c1_recipient/none,Elizabeth,262, the,0,1,0.003819500908995129,-0.5672378540039062,0.0,0,0,0,0
J06_g0_c1_recipient,J06,William,blue,recipient,keep,intent_blind_reflection,J06_g0_c1_recipient/reflection,Elizabeth,262, the,0,1,0.007015209864596623,-0.1096954345703125,10.23119831085205,0,0,0,0
J06_g0_c1_recipient,J06,William,blue,recipient,keep,wrong_intent_reflection,J06_g0_c1_recipient/reflection,Elizabeth,262, the,0,1,0.007015209864596623,-0.1096954345703125,10.23119831085205,0,0,0,0
J06_g0_c1_recipient,J06,William,blue,recipient,keep,current_donor_oracle,J06_g0_c1_recipient/none,Elizabeth,262, the,0,1,0.003819500908995129,-0.5672378540039062,0.0,0,0,0,0
J06_g0_c1_recipient,J06,William,blue,recipient,keep,textual_update,J06_g0_c1_recipient/none,Elizabeth,262, the,0,1,0.003819500908995129,-0.5672378540039062,0.0,0,0,0,0
J06_g0_c1_recipient,J06,William,blue,recipient,keep,revoked_reflection,J06_g0_c1_recipient/none,Elizabeth,262, the,0,1,0.003819500908995129,-0.5672378540039062,0.0,0,0,0,0
J06_g0_c1_recipient,J06,William,blue,recipient,swap,no_edit,J06_g0_c1_recipient/none,William,262, the,0,1,0.00673526809961356,0.5672378540039062,0.0,0,0,0,0
J06_g0_c1_recipient,J06,William,blue,recipient,swap,d6_internal,J06_g0_c1_recipient/d6_internal,William,262, the,0,1,0.008794532845469945,1.2944564819335938,17.147323608398438,0,0,0,0
J06_g0_c1_recipient,J06,William,blue,recipient,swap,d6_task,J06_g0_c1_recipient/d6_task,William,262, the,0,1,0.0006772382347615944,-2.8394241333007812,29.886754989624023,0,0,0,0
J06_g0_c1_recipient,J06,William,blue,recipient,swap,d6_yoked,J06_g0_c1_recipient/d6_yoked,William,262, the,0,1,0.0016426600138320549,-1.2840194702148438,30.352069854736328,0,0,0,0
J06_g0_c1_recipient,J06,William,blue,recipient,swap,d6_ridge,J06_g0_c1_recipient/d6_ridge,William,262, the,0,1,0.007179138695011082,0.06621551513671875,8.90640640258789,0,0,0,0
J06_g0_c1_recipient,J06,William,blue,recipient,swap,reflection,J06_g0_c1_recipient/reflection,William,262, the,0,1,0.007828540265661163,0.1096954345703125,10.23119831085205,0,0,0,0
J06_g0_c1_recipient,J06,William,blue,recipient,swap,reflection_capped,J06_g0_c1_recipient/reflection_capped,William,262, the,0,1,0.007828540265661163,0.1096954345703125,10.23119831085205,0,0,0,0
J06_g0_c1_recipient,J06,William,blue,recipient,swap,intent_blind_reflection,J06_g0_c1_recipient/reflection,William,262, the,0,1,0.007828540265661163,0.1096954345703125,10.23119831085205,0,0,0,0
J06_g0_c1_recipient,J06,William,blue,recipient,swap,wrong_intent_reflection,J06_g0_c1_recipient/none,William,262, the,0,1,0.00673526809961356,0.5672378540039062,0.0,0,0,0,0
J06_g0_c1_recipient,J06,William,blue,recipient,swap,current_donor_oracle,J06_g0_c1_recipient/donor,William,262, the,0,1,0.013648510015728846,1.267059326171875,9.735335350036621,0,0,0,0
J06_g0_c1_recipient,J06,William,blue,recipient,swap,textual_update,J06_g1_c1_recipient/none,William,262, the,0,1,0.011688640938321082,0.10456085205078125,0.0,0,0,0,0
J06_g0_c1_recipient,J06,William,blue,recipient,swap,revoked_reflection,J06_g0_c1_recipient/none,William,262, the,0,1,0.00673526809961356,0.5672378540039062,0.0,0,0,0,0
J06_g0_c1_color,J06,William,blue,color,keep,no_edit,J06_g0_c1_color/none,blue,4171, blue,1,0,0.07328037763161405,0.18430328369140625,0.0,0,0,0,0
J06_g0_c1_color,J06,William,blue,color,keep,d6_internal,J06_g0_c1_color/none,blue,4171, blue,1,0,0.07328037763161405,0.18430328369140625,0.0,0,0,0,0
J06_g0_c1_color,J06,William,blue,color,keep,d6_task,J06_g0_c1_color/none,blue,4171, blue,1,0,0.07328037763161405,0.18430328369140625,0.0,0,0,0,0
J06_g0_c1_color,J06,William,blue,color,keep,d6_yoked,J06_g0_c1_color/none,blue,4171, blue,1,0,0.07328037763161405,0.18430328369140625,0.0,0,0,0,0
J06_g0_c1_color,J06,William,blue,color,keep,d6_ridge,J06_g0_c1_color/none,blue,4171, blue,1,0,0.07328037763161405,0.18430328369140625,0.0,0,0,0,0
J06_g0_c1_color,J06,William,blue,color,keep,reflection,J06_g0_c1_color/none,blue,4171, blue,1,0,0.07328037763161405,0.18430328369140625,0.0,0,0,0,0
J06_g0_c1_color,J06,William,blue,color,keep,reflection_capped,J06_g0_c1_color/none,blue,4171, blue,1,0,0.07328037763161405,0.18430328369140625,0.0,0,0,0,0
J06_g0_c1_color,J06,William,blue,color,keep,intent_blind_reflection,J06_g0_c1_color/reflection,blue,257, a,0,1,0.051874342431999766,-0.10599517822265625,33.689369201660156,0,0,0,0
J06_g0_c1_color,J06,William,blue,color,keep,wrong_intent_reflection,J06_g0_c1_color/reflection,blue,257, a,0,1,0.051874342431999766,-0.10599517822265625,33.689369201660156,0,0,0,0
J06_g0_c1_color,J06,William,blue,color,keep,current_donor_oracle,J06_g0_c1_color/none,blue,4171, blue,1,0,0.07328037763161405,0.18430328369140625,0.0,0,0,0,0
J06_g0_c1_color,J06,William,blue,color,keep,textual_update,J06_g0_c1_color/none,blue,4171, blue,1,0,0.07328037763161405,0.18430328369140625,0.0,0,0,0,0
J06_g0_c1_color,J06,William,blue,color,keep,revoked_reflection,J06_g0_c1_color/none,blue,4171, blue,1,0,0.07328037763161405,0.18430328369140625,0.0,0,0,0,0
J06_g0_c1_color,J06,William,blue,color,swap,no_edit,J06_g0_c1_color/none,blue,4171, blue,1,0,0.07328037763161405,0.18430328369140625,0.0,0,0,0,0
J06_g0_c1_color,J06,William,blue,color,swap,d6_internal,J06_g0_c1_color/d6_internal,blue,257, a,0,1,0.037334962698088954,-0.0560150146484375,61.15040588378906,0,0,0,0
J06_g0_c1_color,J06,William,blue,color,swap,d6_task,J06_g0_c1_color/d6_task,blue,4171, blue,1,0,0.09105396422406677,0.46128082275390625,23.74799156188965,0,0,0,0
J06_g0_c1_color,J06,William,blue,color,swap,d6_yoked,J06_g0_c1_color/d6_yoked,blue,4171, blue,1,0,0.06170964982769981,0.05522918701171875,69.50833892822266,1,0,0,0
J06_g0_c1_color,J06,William,blue,color,swap,d6_ridge,J06_g0_c1_color/d6_ridge,blue,4171, blue,1,0,0.06128966527028804,0.0079345703125,31.050485610961914,0,0,0,0
J06_g0_c1_color,J06,William,blue,color,swap,reflection,J06_g0_c1_color/reflection,blue,257, a,0,1,0.051874342431999766,-0.10599517822265625,33.689369201660156,0,0,0,0
J06_g0_c1_color,J06,William,blue,color,swap,reflection_capped,J06_g0_c1_color/reflection_capped,blue,257, a,0,1,0.051874342431999766,-0.10599517822265625,33.689369201660156,0,0,0,0
J06_g0_c1_color,J06,William,blue,color,swap,intent_blind_reflection,J06_g0_c1_color/reflection,blue,257, a,0,1,0.051874342431999766,-0.10599517822265625,33.689369201660156,0,0,0,0
J06_g0_c1_color,J06,William,blue,color,swap,wrong_intent_reflection,J06_g0_c1_color/none,blue,4171, blue,1,0,0.07328037763161405,0.18430328369140625,0.0,0,0,0,0
J06_g0_c1_color,J06,William,blue,color,swap,current_donor_oracle,J06_g0_c1_color/donor,blue,4171, blue,1,0,0.06519134204959204,0.1384429931640625,6.522290229797363,0,0,0,0
J06_g0_c1_color,J06,William,blue,color,swap,textual_update,J06_g1_c1_color/none,blue,4171, blue,1,0,0.07018937806835322,0.24016571044921875,0.0,0,0,0,0
J06_g0_c1_color,J06,William,blue,color,swap,revoked_reflection,J06_g0_c1_color/none,blue,4171, blue,1,0,0.07328037763161405,0.18430328369140625,0.0,0,0,0,0
J06_g1_c0_recipient,J06,Elizabeth,red,recipient,keep,no_edit,J06_g1_c0_recipient/none,William,262, the,0,1,0.010799845980327632,-0.07079315185546875,0.0,0,0,0,0
J06_g1_c0_recipient,J06,Elizabeth,red,recipient,keep,d6_internal,J06_g1_c0_recipient/none,William,262, the,0,1,0.010799845980327632,-0.07079315185546875,0.0,0,0,0,0
J06_g1_c0_recipient,J06,Elizabeth,red,recipient,keep,d6_task,J06_g1_c0_recipient/none,William,262, the,0,1,0.010799845980327632,-0.07079315185546875,0.0,0,0,0,0
J06_g1_c0_recipient,J06,Elizabeth,red,recipient,keep,d6_yoked,J06_g1_c0_recipient/none,William,262, the,0,1,0.010799845980327632,-0.07079315185546875,0.0,0,0,0,0
J06_g1_c0_recipient,J06,Elizabeth,red,recipient,keep,d6_ridge,J06_g1_c0_recipient/none,William,262, the,0,1,0.010799845980327632,-0.07079315185546875,0.0,0,0,0,0
J06_g1_c0_recipient,J06,Elizabeth,red,recipient,keep,reflection,J06_g1_c0_recipient/none,William,262, the,0,1,0.010799845980327632,-0.07079315185546875,0.0,0,0,0,0
J06_g1_c0_recipient,J06,Elizabeth,red,recipient,keep,reflection_capped,J06_g1_c0_recipient/none,William,262, the,0,1,0.010799845980327632,-0.07079315185546875,0.0,0,0,0,0
J06_g1_c0_recipient,J06,Elizabeth,red,recipient,keep,intent_blind_reflection,J06_g1_c0_recipient/reflection,William,262, the,0,1,0.004669040587988491,-1.6454620361328125,20.6390438079834,0,0,0,0
J06_g1_c0_recipient,J06,Elizabeth,red,recipient,keep,wrong_intent_reflection,J06_g1_c0_recipient/reflection,William,262, the,0,1,0.004669040587988491,-1.6454620361328125,20.6390438079834,0,0,0,0
J06_g1_c0_recipient,J06,Elizabeth,red,recipient,keep,current_donor_oracle,J06_g1_c0_recipient/none,William,262, the,0,1,0.010799845980327632,-0.07079315185546875,0.0,0,0,0,0
J06_g1_c0_recipient,J06,Elizabeth,red,recipient,keep,textual_update,J06_g1_c0_recipient/none,William,262, the,0,1,0.010799845980327632,-0.07079315185546875,0.0,0,0,0,0
J06_g1_c0_recipient,J06,Elizabeth,red,recipient,keep,revoked_reflection,J06_g1_c0_recipient/none,William,262, the,0,1,0.010799845980327632,-0.07079315185546875,0.0,0,0,0,0
J06_g1_c0_recipient,J06,Elizabeth,red,recipient,swap,no_edit,J06_g1_c0_recipient/none,Elizabeth,262, the,0,1,0.01159211383150426,0.07079315185546875,0.0,0,0,0,0
J06_g1_c0_recipient,J06,Elizabeth,red,recipient,swap,d6_internal,J06_g1_c0_recipient/d6_internal,Elizabeth,262, the,0,1,0.007444300540695699,-1.5649642944335938,24.383094787597656,0,0,0,0
J06_g1_c0_recipient,J06,Elizabeth,red,recipient,swap,d6_task,J06_g1_c0_recipient/d6_task,Elizabeth,607, her,0,1,0.013172373239919155,2.2095565795898438,26.76653289794922,0,0,0,0
J06_g1_c0_recipient,J06,Elizabeth,red,recipient,swap,d6_yoked,J06_g1_c0_recipient/d6_yoked,Elizabeth,607, her,0,1,0.01803398380302672,3.300079345703125,40.56145095825195,0,0,0,0
J06_g1_c0_recipient,J06,Elizabeth,red,recipient,swap,d6_ridge,J06_g1_c0_recipient/d6_ridge,Elizabeth,262, the,0,1,0.02342910625417879,1.6824417114257812,18.46603012084961,0,0,0,0
J06_g1_c0_recipient,J06,Elizabeth,red,recipient,swap,reflection,J06_g1_c0_recipient/reflection,Elizabeth,262, the,0,1,0.02420152493846242,1.6454620361328125,20.6390438079834,0,0,0,0
J06_g1_c0_recipient,J06,Elizabeth,red,recipient,swap,reflection_capped,J06_g1_c0_recipient/reflection_capped,Elizabeth,262, the,0,1,0.02420152493846242,1.6454620361328125,20.6390438079834,0,0,0,0
J06_g1_c0_recipient,J06,Elizabeth,red,recipient,swap,intent_blind_reflection,J06_g1_c0_recipient/reflection,Elizabeth,262, the,0,1,0.02420152493846242,1.6454620361328125,20.6390438079834,0,0,0,0
J06_g1_c0_recipient,J06,Elizabeth,red,recipient,swap,wrong_intent_reflection,J06_g1_c0_recipient/none,Elizabeth,262, the,0,1,0.01159211383150426,0.07079315185546875,0.0,0,0,0,0
J06_g1_c0_recipient,J06,Elizabeth,red,recipient,swap,current_donor_oracle,J06_g1_c0_recipient/donor,Elizabeth,262, the,0,1,0.01109343975320224,0.49515533447265625,10.199317932128906,0,0,0,0
J06_g1_c0_recipient,J06,Elizabeth,red,recipient,swap,textual_update,J06_g0_c0_recipient/none,Elizabeth,262, the,0,1,0.005260166498975418,-0.4725341796875,0.0,0,0,0,0
J06_g1_c0_recipient,J06,Elizabeth,red,recipient,swap,revoked_reflection,J06_g1_c0_recipient/none,Elizabeth,262, the,0,1,0.01159211383150426,0.07079315185546875,0.0,0,0,0,0
J06_g1_c0_color,J06,Elizabeth,red,color,keep,no_edit,J06_g1_c0_color/none,red,2266, red,1,0,0.09467574312507017,1.0410614013671875,0.0,0,0,0,0
J06_g1_c0_color,J06,Elizabeth,red,color,keep,d6_internal,J06_g1_c0_color/none,red,2266, red,1,0,0.09467574312507017,1.0410614013671875,0.0,0,0,0,0
J06_g1_c0_color,J06,Elizabeth,red,color,keep,d6_task,J06_g1_c0_color/none,red,2266, red,1,0,0.09467574312507017,1.0410614013671875,0.0,0,0,0,0
J06_g1_c0_color,J06,Elizabeth,red,color,keep,d6_yoked,J06_g1_c0_color/none,red,2266, red,1,0,0.09467574312507017,1.0410614013671875,0.0,0,0,0,0
J06_g1_c0_color,J06,Elizabeth,red,color,keep,d6_ridge,J06_g1_c0_color/none,red,2266, red,1,0,0.09467574312507017,1.0410614013671875,0.0,0,0,0,0
J06_g1_c0_color,J06,Elizabeth,red,color,keep,reflection,J06_g1_c0_color/none,red,2266, red,1,0,0.09467574312507017,1.0410614013671875,0.0,0,0,0,0
J06_g1_c0_color,J06,Elizabeth,red,color,keep,reflection_capped,J06_g1_c0_color/none,red,2266, red,1,0,0.09467574312507017,1.0410614013671875,0.0,0,0,0,0
J06_g1_c0_color,J06,Elizabeth,red,color,keep,intent_blind_reflection,J06_g1_c0_color/reflection,red,2266, red,1,0,0.09162345582094356,1.3047943115234375,34.04594039916992,0,0,0,0
J06_g1_c0_color,J06,Elizabeth,red,color,keep,wrong_intent_reflection,J06_g1_c0_color/reflection,red,2266, red,1,0,0.09162345582094356,1.3047943115234375,34.04594039916992,0,0,0,0
J06_g1_c0_color,J06,Elizabeth,red,color,keep,current_donor_oracle,J06_g1_c0_color/none,red,2266, red,1,0,0.09467574312507017,1.0410614013671875,0.0,0,0,0,0
J06_g1_c0_color,J06,Elizabeth,red,color,keep,textual_update,J06_g1_c0_color/none,red,2266, red,1,0,0.09467574312507017,1.0410614013671875,0.0,0,0,0,0
J06_g1_c0_color,J06,Elizabeth,red,color,keep,revoked_reflection,J06_g1_c0_color/none,red,2266, red,1,0,0.09467574312507017,1.0410614013671875,0.0,0,0,0,0
J06_g1_c0_color,J06,Elizabeth,red,color,swap,no_edit,J06_g1_c0_color/none,red,2266, red,1,0,0.09467574312507017,1.0410614013671875,0.0,0,0,0,0
J06_g1_c0_color,J06,Elizabeth,red,color,swap,d6_internal,J06_g1_c0_color/d6_internal,red,2266, red,1,0,0.04934102911812818,0.622467041015625,60.07279968261719,0,0,0,0
J06_g1_c0_color,J06,Elizabeth,red,color,swap,d6_task,J06_g1_c0_color/d6_task,red,2266, red,1,0,0.10067074208843618,0.9120101928710938,26.824012756347656,0,0,0,0
J06_g1_c0_color,J06,Elizabeth,red,color,swap,d6_yoked,J06_g1_c0_color/d6_yoked,red,2266, red,1,0,0.12914957744699745,1.5469894409179688,69.50834655761719,1,0,0,0
J06_g1_c0_color,J06,Elizabeth,red,color,swap,d6_ridge,J06_g1_c0_color/d6_ridge,red,2266, red,1,0,0.09699289282080585,1.2287521362304688,31.594554901123047,0,0,0,0
J06_g1_c0_color,J06,Elizabeth,red,color,swap,reflection,J06_g1_c0_color/reflection,red,2266, red,1,0,0.09162345582094356,1.3047943115234375,34.04594039916992,0,0,0,0
J06_g1_c0_color,J06,Elizabeth,red,color,swap,reflection_capped,J06_g1_c0_color/reflection_capped,red,2266, red,1,0,0.09162345582094356,1.3047943115234375,34.04594039916992,0,0,0,0
J06_g1_c0_color,J06,Elizabeth,red,color,swap,intent_blind_reflection,J06_g1_c0_color/reflection,red,2266, red,1,0,0.09162345582094356,1.3047943115234375,34.04594039916992,0,0,0,0
J06_g1_c0_color,J06,Elizabeth,red,color,swap,wrong_intent_reflection,J06_g1_c0_color/none,red,2266, red,1,0,0.09467574312507017,1.0410614013671875,0.0,0,0,0,0
J06_g1_c0_color,J06,Elizabeth,red,color,swap,current_donor_oracle,J06_g1_c0_color/donor,red,2266, red,1,0,0.09635464736856879,1.0831375122070312,6.041579246520996,0,0,0,0
J06_g1_c0_color,J06,Elizabeth,red,color,swap,textual_update,J06_g0_c0_color/none,red,2266, red,1,0,0.0985953403681661,1.1530075073242188,0.0,0,0,0,0
J06_g1_c0_color,J06,Elizabeth,red,color,swap,revoked_reflection,J06_g1_c0_color/none,red,2266, red,1,0,0.09467574312507017,1.0410614013671875,0.0,0,0,0,0
J06_g1_c1_recipient,J06,Elizabeth,blue,recipient,keep,no_edit,J06_g1_c1_recipient/none,William,262, the,0,1,0.011688640938321082,0.10456085205078125,0.0,0,0,0,0
J06_g1_c1_recipient,J06,Elizabeth,blue,recipient,keep,d6_internal,J06_g1_c1_recipient/none,William,262, the,0,1,0.011688640938321082,0.10456085205078125,0.0,0,0,0,0
J06_g1_c1_recipient,J06,Elizabeth,blue,recipient,keep,d6_task,J06_g1_c1_recipient/none,William,262, the,0,1,0.011688640938321082,0.10456085205078125,0.0,0,0,0,0
J06_g1_c1_recipient,J06,Elizabeth,blue,recipient,keep,d6_yoked,J06_g1_c1_recipient/none,William,262, the,0,1,0.011688640938321082,0.10456085205078125,0.0,0,0,0,0
J06_g1_c1_recipient,J06,Elizabeth,blue,recipient,keep,d6_ridge,J06_g1_c1_recipient/none,William,262, the,0,1,0.011688640938321082,0.10456085205078125,0.0,0,0,0,0
J06_g1_c1_recipient,J06,Elizabeth,blue,recipient,keep,reflection,J06_g1_c1_recipient/none,William,262, the,0,1,0.011688640938321082,0.10456085205078125,0.0,0,0,0,0
J06_g1_c1_recipient,J06,Elizabeth,blue,recipient,keep,reflection_capped,J06_g1_c1_recipient/none,William,262, the,0,1,0.011688640938321082,0.10456085205078125,0.0,0,0,0,0
J06_g1_c1_recipient,J06,Elizabeth,blue,recipient,keep,intent_blind_reflection,J06_g1_c1_recipient/reflection,William,262, the,0,1,0.004597045831083217,-1.5474700927734375,19.572900772094727,0,0,0,0
J06_g1_c1_recipient,J06,Elizabeth,blue,recipient,keep,wrong_intent_reflection,J06_g1_c1_recipient/reflection,William,262, the,0,1,0.004597045831083217,-1.5474700927734375,19.572900772094727,0,0,0,0
J06_g1_c1_recipient,J06,Elizabeth,blue,recipient,keep,current_donor_oracle,J06_g1_c1_recipient/none,William,262, the,0,1,0.011688640938321082,0.10456085205078125,0.0,0,0,0,0
J06_g1_c1_recipient,J06,Elizabeth,blue,recipient,keep,textual_update,J06_g1_c1_recipient/none,William,262, the,0,1,0.011688640938321082,0.10456085205078125,0.0,0,0,0,0
J06_g1_c1_recipient,J06,Elizabeth,blue,recipient,keep,revoked_reflection,J06_g1_c1_recipient/none,William,262, the,0,1,0.011688640938321082,0.10456085205078125,0.0,0,0,0,0
J06_g1_c1_recipient,J06,Elizabeth,blue,recipient,swap,no_edit,J06_g1_c1_recipient/none,Elizabeth,262, the,0,1,0.010528192491580645,-0.10456085205078125,0.0,0,0,0,0
J06_g1_c1_recipient,J06,Elizabeth,blue,recipient,swap,d6_internal,J06_g1_c1_recipient/d6_internal,Elizabeth,262, the,0,1,0.008201710024312794,-1.2943038940429688,19.879579544067383,0,0,0,0
J06_g1_c1_recipient,J06,Elizabeth,blue,recipient,swap,d6_task,J06_g1_c1_recipient/d6_task,Elizabeth,607, her,0,1,0.012500703169467317,2.5644989013671875,30.47840690612793,0,0,0,0
J06_g1_c1_recipient,J06,Elizabeth,blue,recipient,swap,d6_yoked,J06_g1_c1_recipient/d6_yoked,Elizabeth,607, her,0,1,0.014365835543468807,3.0197677612304688,38.520442962646484,0,0,0,0
J06_g1_c1_recipient,J06,Elizabeth,blue,recipient,swap,d6_ridge,J06_g1_c1_recipient/d6_ridge,Elizabeth,262, the,0,1,0.020134674838235615,1.4463272094726562,17.717918395996094,0,0,0,0
J06_g1_c1_recipient,J06,Elizabeth,blue,recipient,swap,reflection,J06_g1_c1_recipient/reflection,Elizabeth,262, the,0,1,0.021604118748833376,1.5474700927734375,19.572900772094727,0,0,0,0
J06_g1_c1_recipient,J06,Elizabeth,blue,recipient,swap,reflection_capped,J06_g1_c1_recipient/reflection_capped,Elizabeth,262, the,0,1,0.021604118748833376,1.5474700927734375,19.572900772094727,0,0,0,0
J06_g1_c1_recipient,J06,Elizabeth,blue,recipient,swap,intent_blind_reflection,J06_g1_c1_recipient/reflection,Elizabeth,262, the,0,1,0.021604118748833376,1.5474700927734375,19.572900772094727,0,0,0,0
J06_g1_c1_recipient,J06,Elizabeth,blue,recipient,swap,wrong_intent_reflection,J06_g1_c1_recipient/none,Elizabeth,262, the,0,1,0.010528192491580645,-0.10456085205078125,0.0,0,0,0,0
J06_g1_c1_recipient,J06,Elizabeth,blue,recipient,swap,current_donor_oracle,J06_g1_c1_recipient/donor,Elizabeth,262, the,0,1,0.008809804176753536,0.50836181640625,9.735335350036621,0,0,0,0
J06_g1_c1_recipient,J06,Elizabeth,blue,recipient,swap,textual_update,J06_g0_c1_recipient/none,Elizabeth,262, the,0,1,0.003819500908995129,-0.5672378540039062,0.0,0,0,0,0
J06_g1_c1_recipient,J06,Elizabeth,blue,recipient,swap,revoked_reflection,J06_g1_c1_recipient/none,Elizabeth,262, the,0,1,0.010528192491580645,-0.10456085205078125,0.0,0,0,0,0
J06_g1_c1_color,J06,Elizabeth,blue,color,keep,no_edit,J06_g1_c1_color/none,blue,4171, blue,1,0,0.07018937806835322,0.24016571044921875,0.0,0,0,0,0
J06_g1_c1_color,J06,Elizabeth,blue,color,keep,d6_internal,J06_g1_c1_color/none,blue,4171, blue,1,0,0.07018937806835322,0.24016571044921875,0.0,0,0,0,0
J06_g1_c1_color,J06,Elizabeth,blue,color,keep,d6_task,J06_g1_c1_color/none,blue,4171, blue,1,0,0.07018937806835322,0.24016571044921875,0.0,0,0,0,0
J06_g1_c1_color,J06,Elizabeth,blue,color,keep,d6_yoked,J06_g1_c1_color/none,blue,4171, blue,1,0,0.07018937806835322,0.24016571044921875,0.0,0,0,0,0
J06_g1_c1_color,J06,Elizabeth,blue,color,keep,d6_ridge,J06_g1_c1_color/none,blue,4171, blue,1,0,0.07018937806835322,0.24016571044921875,0.0,0,0,0,0
J06_g1_c1_color,J06,Elizabeth,blue,color,keep,reflection,J06_g1_c1_color/none,blue,4171, blue,1,0,0.07018937806835322,0.24016571044921875,0.0,0,0,0,0
J06_g1_c1_color,J06,Elizabeth,blue,color,keep,reflection_capped,J06_g1_c1_color/none,blue,4171, blue,1,0,0.07018937806835322,0.24016571044921875,0.0,0,0,0,0
J06_g1_c1_color,J06,Elizabeth,blue,color,keep,intent_blind_reflection,J06_g1_c1_color/reflection,blue,257, a,0,1,0.051601102048067934,-0.04325103759765625,34.075992584228516,0,0,0,0
J06_g1_c1_color,J06,Elizabeth,blue,color,keep,wrong_intent_reflection,J06_g1_c1_color/reflection,blue,257, a,0,1,0.051601102048067934,-0.04325103759765625,34.075992584228516,0,0,0,0
J06_g1_c1_color,J06,Elizabeth,blue,color,keep,current_donor_oracle,J06_g1_c1_color/none,blue,4171, blue,1,0,0.07018937806835322,0.24016571044921875,0.0,0,0,0,0
J06_g1_c1_color,J06,Elizabeth,blue,color,keep,textual_update,J06_g1_c1_color/none,blue,4171, blue,1,0,0.07018937806835322,0.24016571044921875,0.0,0,0,0,0
J06_g1_c1_color,J06,Elizabeth,blue,color,keep,revoked_reflection,J06_g1_c1_color/none,blue,4171, blue,1,0,0.07018937806835322,0.24016571044921875,0.0,0,0,0,0
J06_g1_c1_color,J06,Elizabeth,blue,color,swap,no_edit,J06_g1_c1_color/none,blue,4171, blue,1,0,0.07018937806835322,0.24016571044921875,0.0,0,0,0,0
J06_g1_c1_color,J06,Elizabeth,blue,color,swap,d6_internal,J06_g1_c1_color/d6_internal,blue,257, a,0,1,0.04106402685507702,0.02935791015625,60.39457321166992,0,0,0,0
J06_g1_c1_color,J06,Elizabeth,blue,color,swap,d6_task,J06_g1_c1_color/d6_task,blue,4171, blue,1,0,0.09549568978058325,0.6046066284179688,25.372154235839844,0,0,0,0
J06_g1_c1_color,J06,Elizabeth,blue,color,swap,d6_yoked,J06_g1_c1_color/d6_yoked,blue,4171, blue,1,0,0.07612654824669406,0.3683013916015625,69.50833892822266,1,0,0,0
J06_g1_c1_color,J06,Elizabeth,blue,color,swap,d6_ridge,J06_g1_c1_color/d6_ridge,blue,4171, blue,1,0,0.06253915004425815,0.09576416015625,31.64112663269043,0,0,0,0
J06_g1_c1_color,J06,Elizabeth,blue,color,swap,reflection,J06_g1_c1_color/reflection,blue,257, a,0,1,0.051601102048067934,-0.04325103759765625,34.075992584228516,0,0,0,0
J06_g1_c1_color,J06,Elizabeth,blue,color,swap,reflection_capped,J06_g1_c1_color/reflection_capped,blue,257, a,0,1,0.051601102048067934,-0.04325103759765625,34.075992584228516,0,0,0,0
J06_g1_c1_color,J06,Elizabeth,blue,color,swap,intent_blind_reflection,J06_g1_c1_color/reflection,blue,257, a,0,1,0.051601102048067934,-0.04325103759765625,34.075992584228516,0,0,0,0
J06_g1_c1_color,J06,Elizabeth,blue,color,swap,wrong_intent_reflection,J06_g1_c1_color/none,blue,4171, blue,1,0,0.07018937806835322,0.24016571044921875,0.0,0,0,0,0
J06_g1_c1_color,J06,Elizabeth,blue,color,swap,current_donor_oracle,J06_g1_c1_color/donor,blue,4171, blue,1,0,0.0843713591039303,0.36566925048828125,6.522290229797363,0,0,0,0
J06_g1_c1_color,J06,Elizabeth,blue,color,swap,textual_update,J06_g0_c1_color/none,blue,4171, blue,1,0,0.07328037763161405,0.18430328369140625,0.0,0,0,0,0
J06_g1_c1_color,J06,Elizabeth,blue,color,swap,revoked_reflection,J06_g1_c1_color/none,blue,4171, blue,1,0,0.07018937806835322,0.24016571044921875,0.0,0,0,0,0
J07_g0_c0_recipient,J07,Joseph,red,recipient,keep,no_edit,J07_g0_c0_recipient/none,Susan,262, the,0,1,0.0061451975465088475,-1.7864761352539062,0.0,0,0,0,0
J07_g0_c0_recipient,J07,Joseph,red,recipient,keep,d6_internal,J07_g0_c0_recipient/none,Susan,262, the,0,1,0.0061451975465088475,-1.7864761352539062,0.0,0,0,0,0
J07_g0_c0_recipient,J07,Joseph,red,recipient,keep,d6_task,J07_g0_c0_recipient/none,Susan,262, the,0,1,0.0061451975465088475,-1.7864761352539062,0.0,0,0,0,0
J07_g0_c0_recipient,J07,Joseph,red,recipient,keep,d6_yoked,J07_g0_c0_recipient/none,Susan,262, the,0,1,0.0061451975465088475,-1.7864761352539062,0.0,0,0,0,0
J07_g0_c0_recipient,J07,Joseph,red,recipient,keep,d6_ridge,J07_g0_c0_recipient/none,Susan,262, the,0,1,0.0061451975465088475,-1.7864761352539062,0.0,0,0,0,0
J07_g0_c0_recipient,J07,Joseph,red,recipient,keep,reflection,J07_g0_c0_recipient/none,Susan,262, the,0,1,0.0061451975465088475,-1.7864761352539062,0.0,0,0,0,0
J07_g0_c0_recipient,J07,Joseph,red,recipient,keep,reflection_capped,J07_g0_c0_recipient/none,Susan,262, the,0,1,0.0061451975465088475,-1.7864761352539062,0.0,0,0,0,0
