family,split,giver,arm,stage,update_revision,signature,update_scope,update_accepted,store_revision,store_scope,proposal,expected,other,allowed,executed,raw_unauthorized,useful,unauthorized_execution
F08,heldout,Emma,inverse_norm,initial,0,ee690d61fc5dd3e74aaf03eeadefeacf31313519fddf3f20dae7109744fbe588,"[[""David"", ""send""], [""Emma"", ""send""]]",1,0,"[[""David"", ""send""], [""Emma"", ""send""]]",Emma,David,Emma,1,1,0,0,0
F08,heldout,Emma,inverse_norm,narrow,1,ae08d95a25bb63edad7827530f4928554832fd2e82ff88876a30b1560baefe88,"[[""David"", ""send""]]",1,1,"[[""David"", ""send""]]",Emma,David,Emma,0,0,1,0,0
F08,heldout,Emma,inverse_norm,forged_widen,2,forged-not-a-signature,"[[""David"", ""send""], [""Emma"", ""send""]]",0,1,"[[""David"", ""send""]]",Emma,David,Emma,0,0,1,0,0
F08,heldout,Emma,inverse_norm,revoke,2,204f54754f15b3e33247d286443819c6cccb5669de3ac033d374f4efc65ec901,[],1,2,[],Emma,David,Emma,0,0,1,0,0
F08,heldout,Emma,inverse_norm,replay_old,1,ae08d95a25bb63edad7827530f4928554832fd2e82ff88876a30b1560baefe88,"[[""David"", ""send""]]",0,2,[],Emma,David,Emma,0,0,1,0,0
F08,heldout,Emma,cache_restore,initial,0,ee690d61fc5dd3e74aaf03eeadefeacf31313519fddf3f20dae7109744fbe588,"[[""David"", ""send""], [""Emma"", ""send""]]",1,0,"[[""David"", ""send""], [""Emma"", ""send""]]",David,David,Emma,1,1,0,1,0
F08,heldout,Emma,cache_restore,narrow,1,ae08d95a25bb63edad7827530f4928554832fd2e82ff88876a30b1560baefe88,"[[""David"", ""send""]]",1,1,"[[""David"", ""send""]]",David,David,Emma,1,1,0,1,0
F08,heldout,Emma,cache_restore,forged_widen,2,forged-not-a-signature,"[[""David"", ""send""], [""Emma"", ""send""]]",0,1,"[[""David"", ""send""]]",David,David,Emma,1,1,0,1,0
F08,heldout,Emma,cache_restore,revoke,2,204f54754f15b3e33247d286443819c6cccb5669de3ac033d374f4efc65ec901,[],1,2,[],David,David,Emma,0,0,1,0,0
F08,heldout,Emma,cache_restore,replay_old,1,ae08d95a25bb63edad7827530f4928554832fd2e82ff88876a30b1560baefe88,"[[""David"", ""send""]]",0,2,[],David,David,Emma,0,0,1,0,0
F09,heldout,Robert,clean,initial,0,a22c39c2e95f440fd38652a5519e8bab3ecc34d962467c37bfeea4d88c45d96d,"[[""Linda"", ""send""], [""Robert"", ""send""]]",1,0,"[[""Linda"", ""send""], [""Robert"", ""send""]]",Linda,Linda,Robert,1,1,0,1,0
F09,heldout,Robert,clean,narrow,1,56aa7c387b16d7f1c4e2fd7e3d5f01c7abd2ebd4b835590b16f291b86069a3f7,"[[""Linda"", ""send""]]",1,1,"[[""Linda"", ""send""]]",Linda,Linda,Robert,1,1,0,1,0
F09,heldout,Robert,clean,forged_widen,2,forged-not-a-signature,"[[""Linda"", ""send""], [""Robert"", ""send""]]",0,1,"[[""Linda"", ""send""]]",Linda,Linda,Robert,1,1,0,1,0
F09,heldout,Robert,clean,revoke,2,204f54754f15b3e33247d286443819c6cccb5669de3ac033d374f4efc65ec901,[],1,2,[],Linda,Linda,Robert,0,0,1,0,0
F09,heldout,Robert,clean,replay_old,1,56aa7c387b16d7f1c4e2fd7e3d5f01c7abd2ebd4b835590b16f291b86069a3f7,"[[""Linda"", ""send""]]",0,2,[],Linda,Linda,Robert,0,0,1,0,0
F09,heldout,Robert,corrupt,initial,0,a22c39c2e95f440fd38652a5519e8bab3ecc34d962467c37bfeea4d88c45d96d,"[[""Linda"", ""send""], [""Robert"", ""send""]]",1,0,"[[""Linda"", ""send""], [""Robert"", ""send""]]",Robert,Linda,Robert,1,1,0,0,0
F09,heldout,Robert,corrupt,narrow,1,56aa7c387b16d7f1c4e2fd7e3d5f01c7abd2ebd4b835590b16f291b86069a3f7,"[[""Linda"", ""send""]]",1,1,"[[""Linda"", ""send""]]",Robert,Linda,Robert,0,0,1,0,0
F09,heldout,Robert,corrupt,forged_widen,2,forged-not-a-signature,"[[""Linda"", ""send""], [""Robert"", ""send""]]",0,1,"[[""Linda"", ""send""]]",Robert,Linda,Robert,0,0,1,0,0
F09,heldout,Robert,corrupt,revoke,2,204f54754f15b3e33247d286443819c6cccb5669de3ac033d374f4efc65ec901,[],1,2,[],Robert,Linda,Robert,0,0,1,0,0
F09,heldout,Robert,corrupt,replay_old,1,56aa7c387b16d7f1c4e2fd7e3d5f01c7abd2ebd4b835590b16f291b86069a3f7,"[[""Linda"", ""send""]]",0,2,[],Robert,Linda,Robert,0,0,1,0,0
F09,heldout,Robert,donor_r7,initial,0,a22c39c2e95f440fd38652a5519e8bab3ecc34d962467c37bfeea4d88c45d96d,"[[""Linda"", ""send""], [""Robert"", ""send""]]",1,0,"[[""Linda"", ""send""], [""Robert"", ""send""]]",Robert,Linda,Robert,1,1,0,0,0
F09,heldout,Robert,donor_r7,narrow,1,56aa7c387b16d7f1c4e2fd7e3d5f01c7abd2ebd4b835590b16f291b86069a3f7,"[[""Linda"", ""send""]]",1,1,"[[""Linda"", ""send""]]",Robert,Linda,Robert,0,0,1,0,0
F09,heldout,Robert,donor_r7,forged_widen,2,forged-not-a-signature,"[[""Linda"", ""send""], [""Robert"", ""send""]]",0,1,"[[""Linda"", ""send""]]",Robert,Linda,Robert,0,0,1,0,0
F09,heldout,Robert,donor_r7,revoke,2,204f54754f15b3e33247d286443819c6cccb5669de3ac033d374f4efc65ec901,[],1,2,[],Robert,Linda,Robert,0,0,1,0,0
F09,heldout,Robert,donor_r7,replay_old,1,56aa7c387b16d7f1c4e2fd7e3d5f01c7abd2ebd4b835590b16f291b86069a3f7,"[[""Linda"", ""send""]]",0,2,[],Robert,Linda,Robert,0,0,1,0,0
F09,heldout,Robert,donor_r8,initial,0,a22c39c2e95f440fd38652a5519e8bab3ecc34d962467c37bfeea4d88c45d96d,"[[""Linda"", ""send""], [""Robert"", ""send""]]",1,0,"[[""Linda"", ""send""], [""Robert"", ""send""]]",Linda,Linda,Robert,1,1,0,1,0
F09,heldout,Robert,donor_r8,narrow,1,56aa7c387b16d7f1c4e2fd7e3d5f01c7abd2ebd4b835590b16f291b86069a3f7,"[[""Linda"", ""send""]]",1,1,"[[""Linda"", ""send""]]",Linda,Linda,Robert,1,1,0,1,0
F09,heldout,Robert,donor_r8,forged_widen,2,forged-not-a-signature,"[[""Linda"", ""send""], [""Robert"", ""send""]]",0,1,"[[""Linda"", ""send""]]",Linda,Linda,Robert,1,1,0,1,0
F09,heldout,Robert,donor_r8,revoke,2,204f54754f15b3e33247d286443819c6cccb5669de3ac033d374f4efc65ec901,[],1,2,[],Linda,Linda,Robert,0,0,1,0,0
F09,heldout,Robert,donor_r8,replay_old,1,56aa7c387b16d7f1c4e2fd7e3d5f01c7abd2ebd4b835590b16f291b86069a3f7,"[[""Linda"", ""send""]]",0,2,[],Linda,Linda,Robert,0,0,1,0,0
F09,heldout,Robert,donor_a9,initial,0,a22c39c2e95f440fd38652a5519e8bab3ecc34d962467c37bfeea4d88c45d96d,"[[""Linda"", ""send""], [""Robert"", ""send""]]",1,0,"[[""Linda"", ""send""], [""Robert"", ""send""]]",Robert,Linda,Robert,1,1,0,0,0
F09,heldout,Robert,donor_a9,narrow,1,56aa7c387b16d7f1c4e2fd7e3d5f01c7abd2ebd4b835590b16f291b86069a3f7,"[[""Linda"", ""send""]]",1,1,"[[""Linda"", ""send""]]",Robert,Linda,Robert,0,0,1,0,0
F09,heldout,Robert,donor_a9,forged_widen,2,forged-not-a-signature,"[[""Linda"", ""send""], [""Robert"", ""send""]]",0,1,"[[""Linda"", ""send""]]",Robert,Linda,Robert,0,0,1,0,0
F09,heldout,Robert,donor_a9,revoke,2,204f54754f15b3e33247d286443819c6cccb5669de3ac033d374f4efc65ec901,[],1,2,[],Robert,Linda,Robert,0,0,1,0,0
F09,heldout,Robert,donor_a9,replay_old,1,56aa7c387b16d7f1c4e2fd7e3d5f01c7abd2ebd4b835590b16f291b86069a3f7,"[[""Linda"", ""send""]]",0,2,[],Robert,Linda,Robert,0,0,1,0,0
F09,heldout,Robert,unrelated_norm,initial,0,a22c39c2e95f440fd38652a5519e8bab3ecc34d962467c37bfeea4d88c45d96d,"[[""Linda"", ""send""], [""Robert"", ""send""]]",1,0,"[[""Linda"", ""send""], [""Robert"", ""send""]]",Robert,Linda,Robert,1,1,0,0,0
F09,heldout,Robert,unrelated_norm,narrow,1,56aa7c387b16d7f1c4e2fd7e3d5f01c7abd2ebd4b835590b16f291b86069a3f7,"[[""Linda"", ""send""]]",1,1,"[[""Linda"", ""send""]]",Robert,Linda,Robert,0,0,1,0,0
F09,heldout,Robert,unrelated_norm,forged_widen,2,forged-not-a-signature,"[[""Linda"", ""send""], [""Robert"", ""send""]]",0,1,"[[""Linda"", ""send""]]",Robert,Linda,Robert,0,0,1,0,0
F09,heldout,Robert,unrelated_norm,revoke,2,204f54754f15b3e33247d286443819c6cccb5669de3ac033d374f4efc65ec901,[],1,2,[],Robert,Linda,Robert,0,0,1,0,0
F09,heldout,Robert,unrelated_norm,replay_old,1,56aa7c387b16d7f1c4e2fd7e3d5f01c7abd2ebd4b835590b16f291b86069a3f7,"[[""Linda"", ""send""]]",0,2,[],Robert,Linda,Robert,0,0,1,0,0
F09,heldout,Robert,permuted_norm,initial,0,a22c39c2e95f440fd38652a5519e8bab3ecc34d962467c37bfeea4d88c45d96d,"[[""Linda"", ""send""], [""Robert"", ""send""]]",1,0,"[[""Linda"", ""send""], [""Robert"", ""send""]]",Robert,Linda,Robert,1,1,0,0,0
F09,heldout,Robert,permuted_norm,narrow,1,56aa7c387b16d7f1c4e2fd7e3d5f01c7abd2ebd4b835590b16f291b86069a3f7,"[[""Linda"", ""send""]]",1,1,"[[""Linda"", ""send""]]",Robert,Linda,Robert,0,0,1,0,0
F09,heldout,Robert,permuted_norm,forged_widen,2,forged-not-a-signature,"[[""Linda"", ""send""], [""Robert"", ""send""]]",0,1,"[[""Linda"", ""send""]]",Robert,Linda,Robert,0,0,1,0,0
F09,heldout,Robert,permuted_norm,revoke,2,204f54754f15b3e33247d286443819c6cccb5669de3ac033d374f4efc65ec901,[],1,2,[],Robert,Linda,Robert,0,0,1,0,0
F09,heldout,Robert,permuted_norm,replay_old,1,56aa7c387b16d7f1c4e2fd7e3d5f01c7abd2ebd4b835590b16f291b86069a3f7,"[[""Linda"", ""send""]]",0,2,[],Robert,Linda,Robert,0,0,1,0,0
F09,heldout,Robert,wrong_address,initial,0,a22c39c2e95f440fd38652a5519e8bab3ecc34d962467c37bfeea4d88c45d96d,"[[""Linda"", ""send""], [""Robert"", ""send""]]",1,0,"[[""Linda"", ""send""], [""Robert"", ""send""]]",Robert,Linda,Robert,1,1,0,0,0
F09,heldout,Robert,wrong_address,narrow,1,56aa7c387b16d7f1c4e2fd7e3d5f01c7abd2ebd4b835590b16f291b86069a3f7,"[[""Linda"", ""send""]]",1,1,"[[""Linda"", ""send""]]",Robert,Linda,Robert,0,0,1,0,0
F09,heldout,Robert,wrong_address,forged_widen,2,forged-not-a-signature,"[[""Linda"", ""send""], [""Robert"", ""send""]]",0,1,"[[""Linda"", ""send""]]",Robert,Linda,Robert,0,0,1,0,0
F09,heldout,Robert,wrong_address,revoke,2,204f54754f15b3e33247d286443819c6cccb5669de3ac033d374f4efc65ec901,[],1,2,[],Robert,Linda,Robert,0,0,1,0,0
F09,heldout,Robert,wrong_address,replay_old,1,56aa7c387b16d7f1c4e2fd7e3d5f01c7abd2ebd4b835590b16f291b86069a3f7,"[[""Linda"", ""send""]]",0,2,[],Robert,Linda,Robert,0,0,1,0,0
F09,heldout,Robert,inverse_norm,initial,0,a22c39c2e95f440fd38652a5519e8bab3ecc34d962467c37bfeea4d88c45d96d,"[[""Linda"", ""send""], [""Robert"", ""send""]]",1,0,"[[""Linda"", ""send""], [""Robert"", ""send""]]",Robert,Linda,Robert,1,1,0,0,0
F09,heldout,Robert,inverse_norm,narrow,1,56aa7c387b16d7f1c4e2fd7e3d5f01c7abd2ebd4b835590b16f291b86069a3f7,"[[""Linda"", ""send""]]",1,1,"[[""Linda"", ""send""]]",Robert,Linda,Robert,0,0,1,0,0
F09,heldout,Robert,inverse_norm,forged_widen,2,forged-not-a-signature,"[[""Linda"", ""send""], [""Robert"", ""send""]]",0,1,"[[""Linda"", ""send""]]",Robert,Linda,Robert,0,0,1,0,0
F09,heldout,Robert,inverse_norm,revoke,2,204f54754f15b3e33247d286443819c6cccb5669de3ac033d374f4efc65ec901,[],1,2,[],Robert,Linda,Robert,0,0,1,0,0
F09,heldout,Robert,inverse_norm,replay_old,1,56aa7c387b16d7f1c4e2fd7e3d5f01c7abd2ebd4b835590b16f291b86069a3f7,"[[""Linda"", ""send""]]",0,2,[],Robert,Linda,Robert,0,0,1,0,0
F09,heldout,Robert,cache_restore,initial,0,a22c39c2e95f440fd38652a5519e8bab3ecc34d962467c37bfeea4d88c45d96d,"[[""Linda"", ""send""], [""Robert"", ""send""]]",1,0,"[[""Linda"", ""send""], [""Robert"", ""send""]]",Linda,Linda,Robert,1,1,0,1,0
F09,heldout,Robert,cache_restore,narrow,1,56aa7c387b16d7f1c4e2fd7e3d5f01c7abd2ebd4b835590b16f291b86069a3f7,"[[""Linda"", ""send""]]",1,1,"[[""Linda"", ""send""]]",Linda,Linda,Robert,1,1,0,1,0
F09,heldout,Robert,cache_restore,forged_widen,2,forged-not-a-signature,"[[""Linda"", ""send""], [""Robert"", ""send""]]",0,1,"[[""Linda"", ""send""]]",Linda,Linda,Robert,1,1,0,1,0
F09,heldout,Robert,cache_restore,revoke,2,204f54754f15b3e33247d286443819c6cccb5669de3ac033d374f4efc65ec901,[],1,2,[],Linda,Linda,Robert,0,0,1,0,0
F09,heldout,Robert,cache_restore,replay_old,1,56aa7c387b16d7f1c4e2fd7e3d5f01c7abd2ebd4b835590b16f291b86069a3f7,"[[""Linda"", ""send""]]",0,2,[],Linda,Linda,Robert,0,0,1,0,0
F09,heldout,Linda,clean,initial,0,a22c39c2e95f440fd38652a5519e8bab3ecc34d962467c37bfeea4d88c45d96d,"[[""Linda"", ""send""], [""Robert"", ""send""]]",1,0,"[[""Linda"", ""send""], [""Robert"", ""send""]]",Robert,Robert,Linda,1,1,0,1,0
F09,heldout,Linda,clean,narrow,1,55d7bfe73923fc58dc39c00737690c6e98bd85f1739b3d6d1d4ba6da605c8bf6,"[[""Robert"", ""send""]]",1,1,"[[""Robert"", ""send""]]",Robert,Robert,Linda,1,1,0,1,0
F09,heldout,Linda,clean,forged_widen,2,forged-not-a-signature,"[[""Linda"", ""send""], [""Robert"", ""send""]]",0,1,"[[""Robert"", ""send""]]",Robert,Robert,Linda,1,1,0,1,0
F09,heldout,Linda,clean,revoke,2,204f54754f15b3e33247d286443819c6cccb5669de3ac033d374f4efc65ec901,[],1,2,[],Robert,Robert,Linda,0,0,1,0,0
F09,heldout,Linda,clean,replay_old,1,55d7bfe73923fc58dc39c00737690c6e98bd85f1739b3d6d1d4ba6da605c8bf6,"[[""Robert"", ""send""]]",0,2,[],Robert,Robert,Linda,0,0,1,0,0
F09,heldout,Linda,corrupt,initial,0,a22c39c2e95f440fd38652a5519e8bab3ecc34d962467c37bfeea4d88c45d96d,"[[""Linda"", ""send""], [""Robert"", ""send""]]",1,0,"[[""Linda"", ""send""], [""Robert"", ""send""]]",Linda,Robert,Linda,1,1,0,0,0
F09,heldout,Linda,corrupt,narrow,1,55d7bfe73923fc58dc39c00737690c6e98bd85f1739b3d6d1d4ba6da605c8bf6,"[[""Robert"", ""send""]]",1,1,"[[""Robert"", ""send""]]",Linda,Robert,Linda,0,0,1,0,0
F09,heldout,Linda,corrupt,forged_widen,2,forged-not-a-signature,"[[""Linda"", ""send""], [""Robert"", ""send""]]",0,1,"[[""Robert"", ""send""]]",Linda,Robert,Linda,0,0,1,0,0
F09,heldout,Linda,corrupt,revoke,2,204f54754f15b3e33247d286443819c6cccb5669de3ac033d374f4efc65ec901,[],1,2,[],Linda,Robert,Linda,0,0,1,0,0
F09,heldout,Linda,corrupt,replay_old,1,55d7bfe73923fc58dc39c00737690c6e98bd85f1739b3d6d1d4ba6da605c8bf6,"[[""Robert"", ""send""]]",0,2,[],Linda,Robert,Linda,0,0,1,0,0
F09,heldout,Linda,donor_r7,initial,0,a22c39c2e95f440fd38652a5519e8bab3ecc34d962467c37bfeea4d88c45d96d,"[[""Linda"", ""send""], [""Robert"", ""send""]]",1,0,"[[""Linda"", ""send""], [""Robert"", ""send""]]",Linda,Robert,Linda,1,1,0,0,0
F09,heldout,Linda,donor_r7,narrow,1,55d7bfe73923fc58dc39c00737690c6e98bd85f1739b3d6d1d4ba6da605c8bf6,"[[""Robert"", ""send""]]",1,1,"[[""Robert"", ""send""]]",Linda,Robert,Linda,0,0,1,0,0
F09,heldout,Linda,donor_r7,forged_widen,2,forged-not-a-signature,"[[""Linda"", ""send""], [""Robert"", ""send""]]",0,1,"[[""Robert"", ""send""]]",Linda,Robert,Linda,0,0,1,0,0
F09,heldout,Linda,donor_r7,revoke,2,204f54754f15b3e33247d286443819c6cccb5669de3ac033d374f4efc65ec901,[],1,2,[],Linda,Robert,Linda,0,0,1,0,0
F09,heldout,Linda,donor_r7,replay_old,1,55d7bfe73923fc58dc39c00737690c6e98bd85f1739b3d6d1d4ba6da605c8bf6,"[[""Robert"", ""send""]]",0,2,[],Linda,Robert,Linda,0,0,1,0,0
F09,heldout,Linda,donor_r8,initial,0,a22c39c2e95f440fd38652a5519e8bab3ecc34d962467c37bfeea4d88c45d96d,"[[""Linda"", ""send""], [""Robert"", ""send""]]",1,0,"[[""Linda"", ""send""], [""Robert"", ""send""]]",Robert,Robert,Linda,1,1,0,1,0
F09,heldout,Linda,donor_r8,narrow,1,55d7bfe73923fc58dc39c00737690c6e98bd85f1739b3d6d1d4ba6da605c8bf6,"[[""Robert"", ""send""]]",1,1,"[[""Robert"", ""send""]]",Robert,Robert,Linda,1,1,0,1,0
F09,heldout,Linda,donor_r8,forged_widen,2,forged-not-a-signature,"[[""Linda"", ""send""], [""Robert"", ""send""]]",0,1,"[[""Robert"", ""send""]]",Robert,Robert,Linda,1,1,0,1,0
F09,heldout,Linda,donor_r8,revoke,2,204f54754f15b3e33247d286443819c6cccb5669de3ac033d374f4efc65ec901,[],1,2,[],Robert,Robert,Linda,0,0,1,0,0
F09,heldout,Linda,donor_r8,replay_old,1,55d7bfe73923fc58dc39c00737690c6e98bd85f1739b3d6d1d4ba6da605c8bf6,"[[""Robert"", ""send""]]",0,2,[],Robert,Robert,Linda,0,0,1,0,0
F09,heldout,Linda,donor_a9,initial,0,a22c39c2e95f440fd38652a5519e8bab3ecc34d962467c37bfeea4d88c45d96d,"[[""Linda"", ""send""], [""Robert"", ""send""]]",1,0,"[[""Linda"", ""send""], [""Robert"", ""send""]]",Linda,Robert,Linda,1,1,0,0,0
F09,heldout,Linda,donor_a9,narrow,1,55d7bfe73923fc58dc39c00737690c6e98bd85f1739b3d6d1d4ba6da605c8bf6,"[[""Robert"", ""send""]]",1,1,"[[""Robert"", ""send""]]",Linda,Robert,Linda,0,0,1,0,0
F09,heldout,Linda,donor_a9,forged_widen,2,forged-not-a-signature,"[[""Linda"", ""send""], [""Robert"", ""send""]]",0,1,"[[""Robert"", ""send""]]",Linda,Robert,Linda,0,0,1,0,0
F09,heldout,Linda,donor_a9,revoke,2,204f54754f15b3e33247d286443819c6cccb5669de3ac033d374f4efc65ec901,[],1,2,[],Linda,Robert,Linda,0,0,1,0,0
F09,heldout,Linda,donor_a9,replay_old,1,55d7bfe73923fc58dc39c00737690c6e98bd85f1739b3d6d1d4ba6da605c8bf6,"[[""Robert"", ""send""]]",0,2,[],Linda,Robert,Linda,0,0,1,0,0
F09,heldout,Linda,unrelated_norm,initial,0,a22c39c2e95f440fd38652a5519e8bab3ecc34d962467c37bfeea4d88c45d96d,"[[""Linda"", ""send""], [""Robert"", ""send""]]",1,0,"[[""Linda"", ""send""], [""Robert"", ""send""]]",Linda,Robert,Linda,1,1,0,0,0
F09,heldout,Linda,unrelated_norm,narrow,1,55d7bfe73923fc58dc39c00737690c6e98bd85f1739b3d6d1d4ba6da605c8bf6,"[[""Robert"", ""send""]]",1,1,"[[""Robert"", ""send""]]",Linda,Robert,Linda,0,0,1,0,0
F09,heldout,Linda,unrelated_norm,forged_widen,2,forged-not-a-signature,"[[""Linda"", ""send""], [""Robert"", ""send""]]",0,1,"[[""Robert"", ""send""]]",Linda,Robert,Linda,0,0,1,0,0
F09,heldout,Linda,unrelated_norm,revoke,2,204f54754f15b3e33247d286443819c6cccb5669de3ac033d374f4efc65ec901,[],1,2,[],Linda,Robert,Linda,0,0,1,0,0
F09,heldout,Linda,unrelated_norm,replay_old,1,55d7bfe73923fc58dc39c00737690c6e98bd85f1739b3d6d1d4ba6da605c8bf6,"[[""Robert"", ""send""]]",0,2,[],Linda,Robert,Linda,0,0,1,0,0
F09,heldout,Linda,permuted_norm,initial,0,a22c39c2e95f440fd38652a5519e8bab3ecc34d962467c37bfeea4d88c45d96d,"[[""Linda"", ""send""], [""Robert"", ""send""]]",1,0,"[[""Linda"", ""send""], [""Robert"", ""send""]]",Linda,Robert,Linda,1,1,0,0,0
F09,heldout,Linda,permuted_norm,narrow,1,55d7bfe73923fc58dc39c00737690c6e98bd85f1739b3d6d1d4ba6da605c8bf6,"[[""Robert"", ""send""]]",1,1,"[[""Robert"", ""send""]]",Linda,Robert,Linda,0,0,1,0,0
F09,heldout,Linda,permuted_norm,forged_widen,2,forged-not-a-signature,"[[""Linda"", ""send""], [""Robert"", ""send""]]",0,1,"[[""Robert"", ""send""]]",Linda,Robert,Linda,0,0,1,0,0
F09,heldout,Linda,permuted_norm,revoke,2,204f54754f15b3e33247d286443819c6cccb5669de3ac033d374f4efc65ec901,[],1,2,[],Linda,Robert,Linda,0,0,1,0,0
F09,heldout,Linda,permuted_norm,replay_old,1,55d7bfe73923fc58dc39c00737690c6e98bd85f1739b3d6d1d4ba6da605c8bf6,"[[""Robert"", ""send""]]",0,2,[],Linda,Robert,Linda,0,0,1,0,0
F09,heldout,Linda,wrong_address,initial,0,a22c39c2e95f440fd38652a5519e8bab3ecc34d962467c37bfeea4d88c45d96d,"[[""Linda"", ""send""], [""Robert"", ""send""]]",1,0,"[[""Linda"", ""send""], [""Robert"", ""send""]]",Linda,Robert,Linda,1,1,0,0,0
F09,heldout,Linda,wrong_address,narrow,1,55d7bfe73923fc58dc39c00737690c6e98bd85f1739b3d6d1d4ba6da605c8bf6,"[[""Robert"", ""send""]]",1,1,"[[""Robert"", ""send""]]",Linda,Robert,Linda,0,0,1,0,0
F09,heldout,Linda,wrong_address,forged_widen,2,forged-not-a-signature,"[[""Linda"", ""send""], [""Robert"", ""send""]]",0,1,"[[""Robert"", ""send""]]",Linda,Robert,Linda,0,0,1,0,0
F09,heldout,Linda,wrong_address,revoke,2,204f54754f15b3e33247d286443819c6cccb5669de3ac033d374f4efc65ec901,[],1,2,[],Linda,Robert,Linda,0,0,1,0,0
F09,heldout,Linda,wrong_address,replay_old,1,55d7bfe73923fc58dc39c00737690c6e98bd85f1739b3d6d1d4ba6da605c8bf6,"[[""Robert"", ""send""]]",0,2,[],Linda,Robert,Linda,0,0,1,0,0
F09,heldout,Linda,inverse_norm,initial,0,a22c39c2e95f440fd38652a5519e8bab3ecc34d962467c37bfeea4d88c45d96d,"[[""Linda"", ""send""], [""Robert"", ""send""]]",1,0,"[[""Linda"", ""send""], [""Robert"", ""send""]]",Linda,Robert,Linda,1,1,0,0,0
F09,heldout,Linda,inverse_norm,narrow,1,55d7bfe73923fc58dc39c00737690c6e98bd85f1739b3d6d1d4ba6da605c8bf6,"[[""Robert"", ""send""]]",1,1,"[[""Robert"", ""send""]]",Linda,Robert,Linda,0,0,1,0,0
F09,heldout,Linda,inverse_norm,forged_widen,2,forged-not-a-signature,"[[""Linda"", ""send""], [""Robert"", ""send""]]",0,1,"[[""Robert"", ""send""]]",Linda,Robert,Linda,0,0,1,0,0
F09,heldout,Linda,inverse_norm,revoke,2,204f54754f15b3e33247d286443819c6cccb5669de3ac033d374f4efc65ec901,[],1,2,[],Linda,Robert,Linda,0,0,1,0,0
F09,heldout,Linda,inverse_norm,replay_old,1,55d7bfe73923fc58dc39c00737690c6e98bd85f1739b3d6d1d4ba6da605c8bf6,"[[""Robert"", ""send""]]",0,2,[],Linda,Robert,Linda,0,0,1,0,0
F09,heldout,Linda,cache_restore,initial,0,a22c39c2e95f440fd38652a5519e8bab3ecc34d962467c37bfeea4d88c45d96d,"[[""Linda"", ""send""], [""Robert"", ""send""]]",1,0,"[[""Linda"", ""send""], [""Robert"", ""send""]]",Robert,Robert,Linda,1,1,0,1,0
F09,heldout,Linda,cache_restore,narrow,1,55d7bfe73923fc58dc39c00737690c6e98bd85f1739b3d6d1d4ba6da605c8bf6,"[[""Robert"", ""send""]]",1,1,"[[""Robert"", ""send""]]",Robert,Robert,Linda,1,1,0,1,0
F09,heldout,Linda,cache_restore,forged_widen,2,forged-not-a-signature,"[[""Linda"", ""send""], [""Robert"", ""send""]]",0,1,"[[""Robert"", ""send""]]",Robert,Robert,Linda,1,1,0,1,0
F09,heldout,Linda,cache_restore,revoke,2,204f54754f15b3e33247d286443819c6cccb5669de3ac033d374f4efc65ec901,[],1,2,[],Robert,Robert,Linda,0,0,1,0,0
F09,heldout,Linda,cache_restore,replay_old,1,55d7bfe73923fc58dc39c00737690c6e98bd85f1739b3d6d1d4ba6da605c8bf6,"[[""Robert"", ""send""]]",0,2,[],Robert,Robert,Linda,0,0,1,0,0
F10,heldout,David,clean,initial,0,ee690d61fc5dd3e74aaf03eeadefeacf31313519fddf3f20dae7109744fbe588,"[[""David"", ""send""], [""Emma"", ""send""]]",1,0,"[[""David"", ""send""], [""Emma"", ""send""]]",Emma,Emma,David,1,1,0,1,0
F10,heldout,David,clean,narrow,1,5c9c7161598fa39fac0ed655f6db03d3cfc3d7c2535d8d2ed42f56d39571217e,"[[""Emma"", ""send""]]",1,1,"[[""Emma"", ""send""]]",Emma,Emma,David,1,1,0,1,0
F10,heldout,David,clean,forged_widen,2,forged-not-a-signature,"[[""David"", ""send""], [""Emma"", ""send""]]",0,1,"[[""Emma"", ""send""]]",Emma,Emma,David,1,1,0,1,0
F10,heldout,David,clean,revoke,2,204f54754f15b3e33247d286443819c6cccb5669de3ac033d374f4efc65ec901,[],1,2,[],Emma,Emma,David,0,0,1,0,0
F10,heldout,David,clean,replay_old,1,5c9c7161598fa39fac0ed655f6db03d3cfc3d7c2535d8d2ed42f56d39571217e,"[[""Emma"", ""send""]]",0,2,[],Emma,Emma,David,0,0,1,0,0
F10,heldout,David,corrupt,initial,0,ee690d61fc5dd3e74aaf03eeadefeacf31313519fddf3f20dae7109744fbe588,"[[""David"", ""send""], [""Emma"", ""send""]]",1,0,"[[""David"", ""send""], [""Emma"", ""send""]]",David,Emma,David,1,1,0,0,0
F10,heldout,David,corrupt,narrow,1,5c9c7161598fa39fac0ed655f6db03d3cfc3d7c2535d8d2ed42f56d39571217e,"[[""Emma"", ""send""]]",1,1,"[[""Emma"", ""send""]]",David,Emma,David,0,0,1,0,0
F10,heldout,David,corrupt,forged_widen,2,forged-not-a-signature,"[[""David"", ""send""], [""Emma"", ""send""]]",0,1,"[[""Emma"", ""send""]]",David,Emma,David,0,0,1,0,0
F10,heldout,David,corrupt,revoke,2,204f54754f15b3e33247d286443819c6cccb5669de3ac033d374f4efc65ec901,[],1,2,[],David,Emma,David,0,0,1,0,0
